scene_id,object_count,front_object_count,vulnerable_count,vehicle_count,close_object_count,occluded_count,truncated_count,min_distance_m,mean_distance_m,min_lateral_abs_m,max_bbox_area_norm,mean_occlusion,mean_truncation,camera_quality_proxy,lidar_geometry_quality_proxy,uncertainty_proxy,risk_prior,max_abs_alpha,critical_scene,split
006495,6,1,0,6,0,1,0,27.938,36.117,3.04,0.011918,0.222,0.0,0.767,0.685,0.27,0.394,2.6,0,test
006496,10,3,7,3,3,1,1,4.619,17.051,0.61,0.110161,0.167,0.096,0.143,0.809,0.558,0.821,2.7,1,test
006497,11,2,0,11,1,4,2,5.511,26.339,0.53,0.111953,0.394,0.163,0.065,0.721,0.64,0.647,1.57,0,validation
006498,8,2,1,7,0,3,1,7.983,36.208,3.25,0.040473,0.375,0.116,0.162,0.791,0.555,0.628,3.04,1,train
006499,2,0,0,2,0,0,1,5.2,32.23,3.9,0.062504,0.0,0.485,0.37,0.972,0.359,0.623,2.38,0,train
006500,5,1,1,4,1,0,0,23.37,41.631,0.0,0.007401,0.133,0.0,0.883,0.793,0.157,0.584,2.18,0,test
006501,5,2,0,4,1,1,0,22.742,45.893,0.33,0.006836,0.267,0.0,0.767,0.713,0.258,0.573,1.92,0,train
006502,1,1,1,0,1,0,0,7.97,7.97,2.64,0.025442,0.0,0.0,1.0,0.958,0.019,0.706,0.9,1,test
006503,6,1,1,4,1,0,1,4.605,31.105,3.16,0.109389,0.111,0.16,0.259,0.892,0.456,0.642,1.87,1,train
006504,4,0,0,4,0,1,0,10.425,19.883,4.63,0.077871,0.333,0.0,0.767,0.778,0.228,0.511,2.04,0,train
006505,2,1,0,2,0,0,0,24.717,31.037,2.95,0.024062,0.0,0.0,1.0,0.869,0.059,0.415,2.16,0,test
006506,5,2,0,5,0,1,0,23.315,38.129,1.15,0.023874,0.2,0.0,0.767,0.71,0.259,0.425,2.05,0,train
006507,4,2,0,4,0,0,0,34.274,60.09,0.94,0.016589,0.0,0.0,1.0,0.819,0.082,0.397,2.11,0,test
006508,7,1,1,6,0,1,1,7.178,28.592,2.99,0.123123,0.19,0.073,0.435,0.795,0.403,0.617,2.7,0,test
006509,4,4,0,4,1,0,0,9.551,30.203,2.2,0.092543,0.167,0.0,0.883,0.866,0.124,0.517,1.95,1,test
006510,1,1,0,1,0,0,0,52.436,52.436,3.33,0.001448,0.0,0.0,1.0,0.722,0.125,0.288,1.75,0,train
006511,8,1,4,4,1,1,0,7.999,27.931,0.15,0.120706,0.25,0.021,0.656,0.791,0.283,0.65,2.57,0,train
006512,4,1,0,3,0,1,0,35.326,54.086,0.14,0.014577,0.25,0.0,0.65,0.563,0.389,0.434,2.07,0,test
006513,6,2,0,6,1,1,0,11.781,29.129,2.6,0.068103,0.222,0.018,0.695,0.771,0.271,0.501,2.53,0,train
006514,5,1,0,4,0,3,0,22.182,45.105,2.15,0.027537,0.733,0.0,0.65,0.633,0.358,0.459,3.08,0,validation
006515,4,2,0,4,1,0,0,11.795,20.347,1.5,0.055261,0.083,0.0,0.883,0.854,0.13,0.511,1.85,1,validation
006516,3,0,0,2,0,0,0,18.549,27.712,10.28,0.016341,0.0,0.0,1.0,0.902,0.044,0.433,1.8,0,train
006517,2,0,2,0,0,1,0,25.817,31.693,4.4,0.00214,0.5,0.0,0.65,0.613,0.367,0.55,1.79,0,validation
006518,2,0,0,2,0,1,0,42.127,54.172,3.75,0.002863,0.333,0.0,0.767,0.61,0.304,0.333,1.65,0,train
006519,11,8,3,8,5,6,2,3.682,19.08,2.12,0.186622,0.394,0.154,0.117,0.814,0.57,0.695,2.03,1,train
006520,8,0,0,8,0,3,1,9.263,21.559,3.65,0.142703,0.375,0.086,0.299,0.701,0.52,0.575,2.83,0,train
006521,1,1,0,1,1,0,0,16.472,16.472,2.57,0.01793,0.0,0.0,1.0,0.913,0.039,0.513,1.75,0,train
006522,6,1,2,4,0,3,1,23.871,37.837,3.28,0.014623,0.389,0.065,0.513,0.707,0.4,0.611,2.51,0,train
006523,12,1,0,12,0,4,0,12.596,36.724,0.2,0.046105,0.306,0.0,0.767,0.767,0.233,0.531,2.15,0,train
006524,4,2,0,4,0,1,0,29.674,43.395,0.17,0.01063,0.167,0.0,0.767,0.676,0.274,0.486,2.12,0,test
006525,8,7,1,6,5,2,2,5.55,17.491,2.62,0.352048,0.375,0.104,0.409,0.721,0.45,0.794,2.49,1,train
006526,6,3,0,6,3,2,0,10.054,23.55,3.29,0.057146,0.333,0.0,0.767,0.78,0.227,0.523,2.02,1,train
006527,9,0,0,9,0,6,1,8.98,20.847,4.82,0.076399,0.556,0.084,0.273,0.786,0.496,0.608,2.92,0,test
006528,12,2,10,2,1,0,2,4.985,21.228,1.18,0.025965,0.111,0.114,0.337,0.89,0.414,0.761,2.91,1,train
006529,2,1,0,2,0,0,0,36.569,56.336,0.72,0.006316,0.167,0.0,0.883,0.723,0.189,0.407,2.1,0,train
006530,7,3,0,7,2,1,0,7.869,32.222,0.92,0.138638,0.286,0.0,0.767,0.792,0.222,0.559,2.51,1,test
006531,5,5,0,5,3,0,1,4.306,22.59,2.49,0.193841,0.067,0.188,0.272,0.894,0.448,0.659,2.28,1,validation
006532,8,2,0,8,1,4,1,9.045,27.08,2.82,0.090002,0.375,0.095,0.273,0.785,0.497,0.581,2.93,0,train
006533,4,1,0,4,0,1,0,27.032,43.408,0.62,0.009577,0.333,0.0,0.767,0.69,0.268,0.426,1.88,0,test
006534,5,0,1,4,0,0,1,6.068,25.67,3.91,0.046307,0.067,0.198,0.24,0.885,0.47,0.63,2.47,0,train
006535,9,3,0,9,2,5,1,3.521,20.322,2.6,0.093602,0.407,0.111,0.117,0.815,0.569,0.66,2.82,1,train
006536,7,2,1,6,0,2,1,12.258,43.297,1.85,0.049955,0.238,0.143,0.117,0.768,0.59,0.629,2.83,0,test
006537,3,0,0,2,0,0,0,15.072,24.276,6.88,0.015692,0.0,0.0,1.0,0.92,0.036,0.454,1.76,0,validation
006538,6,2,0,6,0,1,1,13.061,25.645,1.9,0.032881,0.167,0.145,0.201,0.764,0.545,0.563,2.22,0,train
006539,5,4,5,0,4,0,0,7.622,13.705,0.02,0.025719,0.067,0.0,0.883,0.876,0.12,0.802,2.59,1,train
006540,4,3,0,4,2,1,1,4.918,25.069,2.33,0.128449,0.167,0.23,0.169,0.807,0.544,0.645,1.84,1,test
006541,2,1,0,1,0,0,0,11.707,20.721,2.24,0.03221,0.0,0.0,1.0,0.938,0.028,0.439,1.95,0,test
006542,5,0,0,5,0,0,0,31.464,44.072,10.46,0.015029,0.267,0.026,0.799,0.75,0.223,0.407,3.04,0,train
006543,6,2,0,6,1,1,0,10.854,28.184,2.66,0.068166,0.167,0.055,0.552,0.776,0.347,0.522,2.55,0,train
006544,5,2,0,4,1,1,0,22.924,49.233,0.41,0.006723,0.267,0.0,0.767,0.712,0.258,0.568,1.89,0,train
006545,4,1,0,4,1,0,1,9.086,20.466,0.03,0.280324,0.0,0.25,0.35,0.952,0.379,0.599,1.54,0,test
006546,2,0,1,1,0,0,0,15.953,20.453,3.62,0.031915,0.167,0.0,0.883,0.832,0.14,0.58,1.89,0,train
006547,2,0,0,2,0,0,0,15.484,37.473,7.24,0.056848,0.167,0.02,0.857,0.835,0.153,0.48,2.63,0,train
006548,4,2,0,4,1,0,0,12.442,24.268,0.81,0.060391,0.0,0.0,1.0,0.934,0.03,0.589,1.89,0,train
006549,14,4,0,14,2,9,2,4.651,25.944,2.49,0.130612,0.476,0.128,0.045,0.725,0.649,0.644,3.13,1,train
006550,2,2,0,2,1,0,0,7.637,21.853,2.93,0.14379,0.0,0.135,0.825,0.96,0.115,0.572,1.98,1,train
006551,3,1,0,3,0,1,1,12.037,46.423,1.62,0.041941,0.444,0.24,0.182,0.686,0.591,0.637,2.29,0,test
006552,4,2,4,0,2,1,0,5.259,6.747,2.76,0.034521,0.333,0.085,0.475,0.722,0.414,0.816,3.06,1,train
006553,3,0,0,2,0,0,0,17.407,26.574,9.05,0.015734,0.0,0.0,1.0,0.908,0.041,0.439,1.8,0,train
006554,2,0,0,2,0,0,1,27.79,44.667,9.08,0.060026,0.0,0.29,0.623,0.853,0.274,0.441,1.63,0,validation
006555,2,1,0,2,0,0,0,65.757,69.631,1.51,0.00088,0.0,0.0,1.0,0.652,0.157,0.371,1.72,0,train
006556,4,2,1,3,2,1,1,6.436,12.335,0.29,0.256287,0.333,0.237,0.149,0.799,0.558,0.82,2.71,1,validation
006557,6,2,0,6,1,1,1,4.867,26.681,2.49,0.104563,0.222,0.163,0.13,0.808,0.565,0.626,2.79,0,train
006558,2,2,0,2,2,0,1,3.654,6.105,1.46,0.148323,0.0,0.49,0.363,0.981,0.359,0.686,2.15,1,train
006559,15,8,0,15,5,12,0,10.402,23.725,0.02,0.156794,0.644,0.009,0.579,0.695,0.369,0.614,2.17,1,train
006560,4,0,0,4,0,0,0,16.471,28.688,6.41,0.041041,0.0,0.0,1.0,0.913,0.039,0.47,1.76,0,train
006561,3,1,0,3,0,0,0,15.477,36.083,0.45,0.092081,0.222,0.09,0.708,0.835,0.235,0.525,2.13,0,train
006562,15,1,0,15,1,5,1,6.247,34.015,0.3,0.052855,0.356,0.061,0.169,0.8,0.547,0.612,1.95,0,test
006563,3,0,0,2,0,0,0,16.254,25.394,7.91,0.015612,0.0,0.0,1.0,0.914,0.039,0.447,1.74,0,train
006564,11,3,2,9,0,2,1,5.817,35.273,1.81,0.12513,0.242,0.078,0.208,0.803,0.525,0.64,2.95,0,train
006565,4,1,0,4,0,0,0,23.447,53.301,0.4,0.159686,0.167,0.007,0.864,0.793,0.168,0.453,1.58,0,validation
006566,1,1,0,1,0,0,0,37.375,37.375,0.64,0.002101,0.0,0.0,1.0,0.802,0.089,0.462,1.58,0,train
006567,8,1,0,8,0,0,1,4.735,39.374,0.26,0.096007,0.083,0.124,0.24,0.892,0.467,0.628,2.39,0,validation
006568,10,2,0,10,1,6,2,9.469,26.693,2.75,0.105712,0.467,0.12,0.156,0.7,0.599,0.614,2.98,0,train
006569,5,2,0,5,1,1,0,23.45,38.39,0.69,0.006504,0.133,0.0,0.767,0.709,0.259,0.552,1.89,0,train
006570,7,2,1,6,0,2,0,26.386,39.233,3.29,0.016716,0.333,0.0,0.767,0.694,0.266,0.547,3.02,1,train
006571,6,1,0,6,1,1,0,7.021,43.388,0.1,0.0997,0.167,0.002,0.76,0.796,0.224,0.689,2.81,1,train
006572,3,1,1,2,1,0,1,9.354,15.384,0.03,0.09669,0.111,0.187,0.519,0.867,0.324,0.647,2.53,0,test
006573,1,0,1,0,0,0,0,10.751,10.751,5.66,0.019314,0.0,0.0,1.0,0.943,0.026,0.648,2.59,0,train
006574,3,1,1,2,1,0,0,9.272,38.628,0.2,0.054562,0.0,0.0,1.0,0.951,0.022,0.669,1.73,1,train
006575,1,0,1,0,0,0,0,9.732,9.732,5.86,0.034294,0.333,0.0,0.883,0.865,0.125,0.682,2.5,0,test
006576,4,1,0,4,1,1,0,15.99,22.479,2.87,0.02884,0.25,0.0,0.767,0.749,0.241,0.502,1.76,0,train
006577,4,2,0,4,0,1,0,36.309,52.821,0.76,0.001938,0.167,0.0,0.767,0.641,0.29,0.461,1.78,0,test
006578,10,8,10,0,8,1,0,7.65,13.468,0.2,0.036299,0.133,0.001,0.76,0.793,0.225,0.802,2.78,1,validation
006579,1,0,1,0,0,0,0,22.4,22.4,7.66,0.00368,0.333,0.0,0.883,0.798,0.155,0.597,1.24,0,validation
006580,1,0,0,1,0,0,0,36.835,36.835,21.87,0.012427,0.333,0.0,0.883,0.722,0.189,0.361,3.06,0,validation
006581,4,0,0,4,0,3,0,9.562,22.223,3.67,0.078142,0.5,0.0,0.767,0.783,0.226,0.535,1.91,0,train
006582,2,1,0,2,0,0,0,51.538,56.874,1.37,0.000926,0.0,0.0,1.0,0.727,0.123,0.377,1.57,0,train
006583,19,17,18,1,17,5,1,4.865,13.132,0.28,0.211917,0.281,0.051,0.02,0.724,0.663,0.805,2.77,1,train
006584,1,0,0,1,0,0,0,17.997,17.997,4.48,0.019503,0.0,0.0,1.0,0.905,0.043,0.46,1.79,0,train
006585,1,1,1,0,1,0,0,7.439,7.439,1.79,0.032152,0.0,0.0,1.0,0.961,0.018,0.749,0.19,1,train
006586,2,0,0,2,0,1,1,28.417,35.441,12.64,0.037893,0.5,0.245,0.332,0.6,0.548,0.51,2.2,0,validation
006587,8,4,0,7,2,4,1,11.639,22.091,0.09,0.062566,0.5,0.079,0.24,0.688,0.558,0.617,3.02,0,validation
006588,7,3,0,7,2,2,2,5.443,20.462,0.11,0.142593,0.238,0.174,0.201,0.805,0.527,0.62,2.32,1,train
006589,20,3,2,18,2,14,2,7.292,23.561,0.52,0.150279,0.567,0.053,0.214,0.711,0.562,0.697,2.29,1,train
006590,6,4,0,6,0,2,0,12.413,31.822,0.26,0.083503,0.389,0.0,0.767,0.768,0.233,0.524,2.27,0,train
006591,3,1,0,3,0,0,1,6.779,24.987,0.86,0.073939,0.0,0.31,0.395,0.964,0.349,0.609,1.77,0,validation
006592,2,2,0,2,1,0,0,10.762,37.136,0.08,0.066028,0.0,0.0,1.0,0.943,0.026,0.518,1.87,1,train
006593,5,1,0,5,0,1,1,13.224,42.441,1.52,0.039663,0.333,0.14,0.195,0.68,0.587,0.628,2.23,0,train
006594,11,11,0,11,7,4,1,5.877,25.277,2.03,0.150253,0.394,0.045,0.442,0.802,0.396,0.623,1.9,1,test
006595,9,3,0,9,1,1,1,8.763,31.149,3.02,0.068697,0.296,0.094,0.214,0.787,0.528,0.59,2.98,1,validation
006596,1,1,0,1,0,0,0,53.137,53.137,1.34,0.001222,0.0,0.0,1.0,0.719,0.127,0.379,1.67,0,train
006597,8,3,3,5,2,1,0,6.855,26.688,2.63,0.172721,0.167,0.029,0.617,0.797,0.302,0.61,2.02,1,test
006598,11,4,0,11,3,4,2,4.588,21.951,0.8,0.136245,0.364,0.177,0.045,0.726,0.648,0.642,2.54,1,test
006599,4,1,0,4,0,1,0,14.092,35.742,1.83,0.064983,0.25,0.0,0.767,0.759,0.237,0.486,1.69,0,train
006600,4,0,1,3,0,0,2,10.929,15.68,4.16,0.083331,0.25,0.295,0.383,0.859,0.403,0.589,2.68,0,train
006601,2,1,0,2,0,0,0,29.186,36.186,1.8,0.004359,0.167,0.0,0.883,0.762,0.171,0.463,1.68,0,test
006602,12,2,0,12,2,7,1,8.634,25.611,3.26,0.100139,0.444,0.047,0.403,0.788,0.424,0.567,3.02,1,validation
006603,2,0,1,1,0,0,0,16.221,23.225,6.9,0.015339,0.0,0.0,1.0,0.914,0.039,0.612,2.15,0,train
006604,4,1,1,3,0,2,0,9.212,40.9,0.37,0.064226,0.5,0.003,0.643,0.701,0.331,0.739,2.2,0,train
006605,7,6,7,0,4,0,0,5.742,16.717,2.23,0.063901,0.048,0.05,0.753,0.886,0.187,0.722,2.53,1,train
006606,1,0,0,1,0,0,0,49.027,49.027,3.53,0.001663,0.0,0.0,1.0,0.74,0.117,0.28,1.75,0,test
006607,1,0,0,1,0,0,0,22.186,22.186,3.61,0.006919,0.0,0.0,1.0,0.883,0.053,0.432,1.6,0,train
006608,15,4,13,2,2,0,1,3.637,19.221,1.01,0.039698,0.089,0.109,0.24,0.897,0.464,0.813,2.92,1,validation
006609,1,0,0,1,0,0,0,33.08,33.08,6.96,0.003439,0.0,0.0,1.0,0.825,0.079,0.359,1.63,0,train
006610,3,0,0,2,0,0,0,27.512,31.999,14.72,0.020734,0.222,0.027,0.831,0.771,0.196,0.43,2.25,0,train
006611,8,5,2,6,2,0,1,3.975,29.243,2.51,0.146323,0.042,0.134,0.259,0.896,0.454,0.67,2.25,1,test
006612,10,6,2,7,4,0,1,3.085,22.161,0.82,0.146397,0.133,0.1,0.233,0.9,0.467,0.662,2.82,1,train
006613,8,6,7,1,4,1,0,7.755,18.227,0.95,0.117483,0.083,0.0,0.767,0.792,0.222,0.701,2.36,1,train
006614,4,2,0,4,0,0,0,32.94,59.015,0.62,0.01928,0.083,0.005,0.87,0.742,0.187,0.412,2.13,0,train
006615,1,1,0,1,0,0,0,71.636,71.636,0.93,0.000643,0.0,0.0,1.0,0.621,0.171,0.397,1.62,0,train
006616,6,1,0,6,0,0,1,25.082,43.518,0.76,0.019306,0.111,0.103,0.48,0.784,0.383,0.538,2.29,0,test
006617,6,3,2,4,0,1,1,22.952,35.494,0.94,0.004765,0.278,0.16,0.143,0.712,0.601,0.594,2.73,0,test
006618,4,2,0,4,1,0,1,4.326,27.877,2.03,0.147692,0.083,0.237,0.266,0.894,0.452,0.664,2.8,1,test
006619,5,1,0,5,0,0,0,33.186,39.573,1.84,0.007559,0.133,0.0,0.883,0.741,0.181,0.363,2.7,0,train
006620,3,0,0,3,0,0,0,31.361,46.76,8.03,0.008014,0.333,0.0,0.883,0.751,0.176,0.398,2.94,0,train
006621,3,0,0,3,0,0,0,26.516,41.785,8.1,0.012048,0.333,0.0,0.883,0.776,0.165,0.43,2.92,0,validation
006622,11,0,0,11,0,7,2,9.79,21.188,4.74,0.084016,0.576,0.108,0.286,0.698,0.529,0.586,2.88,0,validation
006623,7,5,4,3,4,1,0,13.86,24.374,0.54,0.02993,0.238,0.0,0.767,0.76,0.236,0.672,2.94,1,test
006624,9,1,0,8,1,3,0,11.244,30.178,0.03,0.189641,0.37,0.018,0.546,0.69,0.389,0.596,1.57,0,train
006625,10,2,0,10,1,5,2,4.75,34.051,2.85,0.132954,0.433,0.129,0.208,0.808,0.522,0.645,2.2,1,train
006626,2,1,0,2,0,0,0,54.695,64.023,0.23,0.001984,0.0,0.0,1.0,0.71,0.13,0.429,1.89,0,validation
006627,7,2,4,3,1,1,2,3.155,17.485,2.18,0.057048,0.095,0.273,0.117,0.817,0.568,0.67,2.6,1,train
006628,8,4,1,7,3,3,0,7.624,31.025,0.35,0.066731,0.292,0.0,0.767,0.793,0.221,0.683,2.52,1,train
006629,9,4,1,7,3,2,1,4.858,21.035,1.71,0.129891,0.296,0.107,0.143,0.808,0.558,0.649,2.77,1,validation
006630,6,0,0,6,0,0,0,17.689,31.027,4.06,0.025912,0.167,0.0,0.883,0.823,0.144,0.462,2.07,0,validation
006631,4,1,0,4,0,0,0,29.82,44.201,0.1,0.00435,0.0,0.0,1.0,0.842,0.071,0.521,2.01,0,train
006632,8,3,1,7,1,1,1,13.258,31.781,0.15,0.059944,0.167,0.096,0.266,0.763,0.51,0.551,2.86,0,train
006633,4,1,0,4,0,1,0,18.665,37.254,0.52,0.029645,0.333,0.0,0.767,0.735,0.248,0.482,2.01,0,train
006634,3,1,0,3,0,1,1,11.521,37.678,0.08,0.053416,0.333,0.213,0.234,0.689,0.561,0.537,2.31,0,train
006635,5,1,1,4,1,0,1,22.691,37.051,0.17,0.008286,0.067,0.106,0.539,0.797,0.345,0.581,2.28,0,train
006636,2,1,0,2,0,0,0,47.54,52.954,0.96,0.029908,0.0,0.0,1.0,0.748,0.113,0.396,1.86,0,validation
006637,11,1,0,10,0,3,0,8.836,29.588,0.66,0.128639,0.333,0.009,0.702,0.787,0.26,0.529,1.57,0,test
006638,8,1,0,8,0,4,2,8.609,18.526,2.14,0.095676,0.5,0.159,0.117,0.704,0.619,0.624,2.71,0,train
006639,14,9,1,13,4,9,1,4.951,24.14,0.43,0.137823,0.524,0.078,0.104,0.724,0.617,0.729,2.27,1,test
006640,8,1,0,8,0,0,0,16.992,48.872,0.24,0.021229,0.125,0.0,0.883,0.827,0.142,0.502,1.91,0,train
006641,1,0,0,1,0,0,0,45.84,45.84,21.9,0.002169,0.0,0.0,1.0,0.757,0.109,0.28,1.59,0,test
006642,10,7,1,9,3,3,0,7.237,36.509,0.17,0.127724,0.333,0.02,0.637,0.795,0.292,0.586,1.92,1,test
006643,4,1,0,4,0,1,0,32.699,47.441,0.68,0.005789,0.333,0.0,0.767,0.66,0.281,0.409,1.84,0,train
006644,5,3,0,4,2,1,1,6.831,18.646,2.32,0.139166,0.2,0.122,0.37,0.797,0.438,0.583,2.07,0,train
006645,3,0,3,0,0,0,0,11.349,17.301,5.26,0.0251,0.0,0.0,1.0,0.94,0.027,0.644,1.85,0,test
006646,4,1,0,4,1,1,1,5.576,23.406,2.74,0.106258,0.25,0.28,0.078,0.72,0.633,0.613,2.45,1,train
006647,5,3,1,4,0,0,0,21.758,38.013,1.22,0.014099,0.133,0.0,0.883,0.801,0.154,0.55,1.84,1,train
006648,12,5,0,12,3,4,2,3.818,25.875,0.12,0.154215,0.389,0.123,0.007,0.73,0.668,0.671,2.45,1,test
006649,8,3,1,7,3,1,1,3.752,26.496,3.26,0.153307,0.292,0.133,0.117,0.813,0.57,0.668,3.06,1,train
006650,3,0,3,0,0,2,1,8.283,24.961,4.48,0.00979,0.778,0.293,0.078,0.706,0.639,0.815,1.77,0,test
006651,4,0,1,3,0,3,0,27.244,36.568,6.1,0.037656,0.75,0.0,0.65,0.606,0.37,0.613,2.08,0,train
006652,1,0,1,0,0,0,0,9.059,9.059,4.74,0.040768,0.333,0.0,0.883,0.869,0.123,0.686,2.6,0,train
006653,1,0,1,0,0,0,0,9.932,9.932,5.17,0.025241,0.0,0.0,1.0,0.947,0.024,0.654,0.51,0,test
006654,2,0,0,2,0,1,0,12.686,13.768,7.65,0.059195,0.667,0.2,0.455,0.683,0.442,0.599,0.73,0,train
006655,9,3,0,9,2,4,1,3.517,31.674,2.88,0.086359,0.37,0.111,0.117,0.815,0.569,0.662,2.49,1,train
006656,1,0,1,0,0,0,0,9.776,9.776,3.52,0.024894,0.0,0.0,1.0,0.948,0.023,0.655,2.78,0,train
006657,5,3,3,2,1,0,0,14.829,27.093,1.39,0.081127,0.2,0.0,0.883,0.838,0.137,0.628,3.08,1,train
006658,6,1,0,4,0,1,1,10.187,24.932,0.4,0.213878,0.278,0.135,0.156,0.696,0.601,0.591,1.58,0,train
006659,6,5,1,5,2,2,1,6.376,18.393,2.51,0.153955,0.333,0.063,0.539,0.8,0.344,0.723,2.18,1,train
006660,13,3,0,12,1,8,2,6.114,26.003,2.26,0.145977,0.462,0.116,0.182,0.801,0.54,0.61,3.08,1,train
006661,1,0,1,0,0,0,0,11.358,11.358,6.77,0.026983,0.0,0.0,1.0,0.94,0.027,0.644,1.69,0,train
006662,9,0,0,9,0,5,0,10.933,23.204,4.61,0.094551,0.519,0.037,0.552,0.775,0.347,0.56,2.88,0,train
006663,8,2,0,8,1,1,0,7.983,24.619,2.16,0.14924,0.25,0.011,0.598,0.708,0.353,0.533,2.05,0,train
006664,5,3,0,5,0,1,0,23.864,39.837,0.77,0.019374,0.2,0.0,0.767,0.707,0.26,0.431,2.05,0,train
006665,7,4,0,7,3,1,2,4.791,20.352,0.5,0.154763,0.238,0.239,0.091,0.725,0.624,0.666,2.3,1,validation
006666,1,0,1,0,0,0,0,8.848,8.848,5.28,0.040485,0.0,0.03,0.981,0.953,0.032,0.663,0.58,0,test
006667,5,1,0,5,0,0,0,13.93,28.707,0.91,0.051222,0.267,0.062,0.682,0.843,0.246,0.539,2.18,0,train
006668,2,1,0,2,0,0,0,31.17,49.185,3.49,0.004432,0.0,0.0,1.0,0.835,0.074,0.372,1.71,0,train
006669,6,5,0,5,3,1,1,3.342,25.201,0.84,0.139162,0.167,0.167,0.117,0.816,0.569,0.575,2.65,1,train
006670,3,2,0,3,2,1,0,8.294,28.247,0.01,0.058465,0.222,0.0,0.767,0.789,0.223,0.69,1.6,1,train
006671,2,2,0,2,0,0,0,43.74,48.398,1.62,0.00183,0.0,0.0,1.0,0.768,0.104,0.374,1.55,0,train
006672,6,5,0,6,4,2,1,6.558,19.487,3.26,0.147989,0.333,0.078,0.461,0.799,0.387,0.585,2.1,1,test
006673,9,1,0,9,1,6,0,7.031,35.791,0.09,0.099912,0.519,0.0,0.65,0.713,0.322,0.689,2.75,1,train
006674,3,0,0,3,0,0,0,23.683,29.075,4.89,0.024108,0.222,0.0,0.883,0.791,0.158,0.449,2.95,0,train
006675,3,1,0,3,1,2,0,12.947,35.853,3.02,0.057862,0.444,0.0,0.767,0.765,0.234,0.516,3.0,0,validation
006676,1,1,1,0,1,0,0,7.811,7.811,2.47,0.03761,0.0,0.0,1.0,0.959,0.019,0.715,0.43,1,test
006677,2,1,0,1,0,0,0,24.116,33.242,2.88,0.007554,0.0,0.0,1.0,0.872,0.057,0.419,1.7,0,validation
006678,10,1,0,10,0,6,3,8.436,16.483,2.08,0.097636,0.533,0.196,0.072,0.705,0.643,0.628,2.79,0,test
006679,8,6,0,8,2,4,1,3.353,27.293,0.24,0.080988,0.542,0.125,0.0,0.732,0.67,0.75,2.83,1,train
006680,2,1,0,2,0,0,0,30.658,41.431,0.68,0.003738,0.0,0.0,1.0,0.838,0.073,0.505,2.02,0,train
006681,3,1,0,3,1,1,0,16.194,20.413,1.06,0.019728,0.222,0.0,0.767,0.748,0.242,0.53,1.98,0,test
006682,15,2,12,3,2,3,0,15.519,26.118,1.49,0.021258,0.267,0.001,0.754,0.751,0.247,0.663,3.02,1,train
006683,2,1,0,2,1,1,0,9.173,26.09,3.27,0.104499,0.333,0.01,0.754,0.785,0.232,0.531,1.85,1,test
006684,7,1,0,7,1,0,0,15.061,34.693,0.13,0.021227,0.095,0.04,0.701,0.837,0.238,0.634,2.54,0,train
006685,1,1,1,0,1,0,0,6.738,6.738,0.61,0.041878,0.0,0.0,1.0,0.964,0.016,0.807,1.94,1,test
006686,4,1,0,4,0,1,0,12.225,40.317,2.05,0.038161,0.333,0.0,0.65,0.685,0.334,0.499,2.97,0,validation
006687,5,0,0,5,0,2,0,9.178,18.624,4.62,0.118496,0.4,0.006,0.747,0.785,0.236,0.521,2.65,0,train
006688,2,0,0,2,0,0,1,5.086,16.33,3.92,0.069314,0.0,0.495,0.357,0.973,0.366,0.625,2.43,0,train
006689,6,1,0,6,0,2,0,25.979,42.038,0.02,0.010796,0.278,0.0,0.767,0.696,0.265,0.561,1.96,0,train
006690,4,0,1,3,0,0,1,13.06,36.301,5.48,0.017445,0.083,0.223,0.305,0.848,0.451,0.564,2.33,0,train
006691,1,1,0,1,1,0,0,21.255,21.255,3.28,0.011345,0.0,0.0,1.0,0.887,0.051,0.448,1.73,0,train
006692,8,5,0,7,3,2,1,6.69,25.75,2.25,0.166754,0.292,0.087,0.442,0.798,0.398,0.589,2.97,1,train
006693,2,0,0,2,0,0,0,29.147,41.519,16.32,0.014948,0.167,0.0,0.883,0.762,0.171,0.412,2.16,0,test
006694,6,6,0,6,4,1,0,7.633,21.221,1.84,0.141503,0.167,0.007,0.741,0.793,0.236,0.555,2.01,1,train
006695,11,6,2,8,4,0,1,4.505,24.824,0.87,0.287556,0.121,0.11,0.233,0.893,0.47,0.653,2.25,1,train
006696,3,0,1,2,0,0,0,21.671,35.136,6.91,0.00684,0.222,0.0,0.883,0.802,0.153,0.602,2.0,0,train
006697,1,0,0,1,0,0,0,45.623,45.623,3.73,0.001934,0.0,0.0,1.0,0.758,0.109,0.28,1.75,0,validation
006698,2,1,0,2,0,0,0,45.747,65.282,1.24,0.007404,0.0,0.0,1.0,0.758,0.109,0.383,1.74,0,train
006699,5,1,0,5,0,1,0,13.261,24.975,0.6,0.078958,0.267,0.0,0.767,0.763,0.235,0.518,2.4,0,train
006700,2,1,1,1,0,0,0,19.376,23.705,2.93,0.018112,0.0,0.0,1.0,0.897,0.046,0.559,1.83,1,validation
006701,1,1,0,1,0,0,0,56.288,56.288,0.92,0.00108,0.0,0.0,1.0,0.702,0.134,0.398,1.66,0,train
006702,3,2,0,3,1,0,0,24.028,30.52,0.94,0.006083,0.111,0.0,0.883,0.789,0.159,0.537,1.85,0,validation
006703,9,6,7,2,6,5,1,4.296,11.699,2.11,0.166876,0.481,0.121,0.02,0.727,0.662,0.772,2.37,1,validation
